PLAYER_NAME,PTS,AST,REB,STL,BLK,TOV,FG3A,FTA,MIN,ARCHETYPE
Blake Wesley,4.5,2.810344827586207,1.5862068965517242,0.5,0.13793103448275862,0.9310344827586207,0.9310344827586207,1.3103448275862069,14.844827586206897,3
Bobby Portis,13.822784810126583,1.240506329113924,7.455696202531645,0.8354430379746836,0.4050632911392405,1.1139240506329113,3.0632911392405062,1.4683544303797469,24.72151898734177,1
Bogdan Bogdanović,17.013157894736842,3.0789473684210527,3.5,1.1842105263157894,0.34210526315789475,1.4210526315789473,8.157894736842104,2.1447368421052633,30.605263157894736,1
Bol Bol,5.525,0.425,3.4,0.25,0.6,0.425,1.3,0.475,11.525,3
Bones Hyland,6.147058823529412,2.588235294117647,1.4705882352941178,0.7058823529411765,0.11764705882352941,1.0294117647058822,3.3529411764705883,0.6176470588235294,13.941176470588236,3
Bradley Beal,18.24,5.08,4.32,1.0,0.52,2.44,4.4,2.36,33.66,2
Brandin Podziemski,9.535211267605634,3.788732394366197,5.873239436619718,0.8591549295774648,0.19718309859154928,1.1830985915492958,3.267605633802817,1.0845070422535212,27.281690140845072,1
Brandon Boston,5.206896551724138,0.3448275862068966,1.6896551724137931,0.3448275862068966,0.27586206896551724,0.7931034482758621,1.5172413793103448,1.1379310344827587,10.89655172413793,3
Brandon Clarke,11.333333333333334,1.6666666666666667,5.333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,23.333333333333332,0
Brandon Ingram,20.83606557377049,5.754098360655738,4.967213114754099,0.7704918032786885,0.639344262295082,2.4918032786885247,3.819672131147541,4.819672131147541,32.868852459016395,2
Brandon Miller,17.281690140845072,2.380281690140845,4.183098591549296,0.9154929577464789,0.5633802816901409,1.8028169014084507,6.71830985915493,2.295774647887324,32.23943661971831,1
Brandon Williams,3.0714285714285716,1.0,0.7142857142857143,0.0,0.0,0.35714285714285715,1.0,0.8571428571428571,6.5,3
Braxton Key,1.1764705882352942,0.35294117647058826,1.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.47058823529411764,3.0,3
Brice Sensabaugh,8.310344827586206,1.896551724137931,3.413793103448276,0.4482758620689655,0.20689655172413793,1.6206896551724137,3.9655172413793105,1.4137931034482758,19.896551724137932,1
