PLAYER_NAME,PTS,AST,REB,STL,BLK,TOV,FG3A,FTA,MIN
DaQuan Jeffries,4.576576576576577,0.7927927927927928,2.081081081081081,0.40540540540540543,0.3333333333333333,0.4864864864864865,2.3423423423423424,0.4144144144144144,15.855855855855856
Terance Mann,8.08495145631068,1.9174757281553398,3.5218446601941746,0.5509708737864077,0.220873786407767,0.7694174757281553,2.145631067961165,1.3737864077669903,22.089805825242717
Andrew Nembhard,9.557692307692308,4.552884615384615,2.673076923076923,1.0192307692307692,0.14423076923076922,1.6298076923076923,2.9278846153846154,1.2211538461538463,27.16346153846154
Jalen Pickett,3.1842105263157894,1.6842105263157894,1.118421052631579,0.3026315789473684,0.06578947368421052,0.4342105263157895,1.6578947368421053,0.15789473684210525,10.368421052631579
Max Strus,10.385113268608414,2.355987055016181,3.4207119741100325,0.5533980582524272,0.2297734627831715,0.9741100323624595,6.233009708737864,0.9644012944983819,25.511326860841425
Bol Bol,6.153465346534653,0.6237623762376238,3.50990099009901,0.2722772277227723,0.7574257425742574,0.8811881188118812,1.4603960396039604,0.905940594059406,13.613861386138614
Zion Williamson,24.66822429906542,4.299065420560748,6.61214953271028,1.0233644859813085,0.6448598130841121,2.8411214953271027,0.45794392523364486,7.897196261682243,31.373831775700936
RJ Barrett,18.844961240310077,3.297157622739018,5.555555555555555,0.6692506459948321,0.27648578811369506,2.2454780361757107,4.795865633074936,4.987080103359173,33.111111111111114
Cam Reddish,8.468503937007874,1.169291338582677,2.6692913385826773,1.0275590551181102,0.3543307086614173,1.0905511811023623,3.3897637795275593,1.8700787401574803,23.133858267716537
Ja Morant,22.612377850162865,7.384364820846906,4.716612377850163,1.0260586319218241,0.28013029315960913,3.3778501628664497,4.273615635179153,6.4332247557003255,31.925081433224754
De'Andre Hunter,14.79816513761468,1.5198776758409787,4.085626911314985,0.6850152905198776,0.2966360856269113,1.3700305810397553,4.807339449541284,3.217125382262997,30.027522935779817
Coby White,15.177725118483412,3.8341232227488153,3.646919431279621,0.6919431279620853,0.17061611374407584,1.7819905213270142,6.319905213270142,2.367298578199052,29.777251184834125
Brandon Clarke,10.214983713355048,1.3322475570032573,5.482084690553746,0.7231270358306189,0.8013029315960912,0.7198697068403909,0.6254071661237784,1.9087947882736156,20.820846905537458
Darius Garland,18.858638743455497,6.696335078534031,2.657068062827225,1.1701570680628273,0.11518324607329843,2.950261780104712,6.054973821989528,3.130890052356021,33.225130890052355
Jaxson Hayes,6.795640326975477,0.7057220708446866,3.931880108991826,0.4604904632152589,0.6730245231607629,0.7166212534059946,0.3133514986376022,2.0735694822888284,16.40326975476839
Nickeil Alexander-Walker,8.551181102362206,2.3149606299212597,2.4881889763779528,0.6719160104986877,0.3937007874015748,1.1706036745406825,4.078740157480315,1.194225721784777,20.84514435695538
Tyler Herro,19.354570637119114,4.044321329639889,4.991689750692521,0.7285318559556787,0.19390581717451524,2.2465373961218837,7.130193905817174,2.925207756232687,32.578947368421055
Keldon Johnson,15.57027027027027,2.154054054054054,5.383783783783784,0.6972972972972973,0.25135135135135134,1.335135135135135,4.45945945945946,3.2864864864864867,28.645945945945947
Chuma Okeke,6.2727272727272725,1.4696969696969697,3.792929292929293,0.898989898989899,0.43434343434343436,0.6616161616161617,3.5757575757575757,0.6868686868686869,20.338383838383837
Charles Bassey,4.31858407079646,0.8230088495575221,4.274336283185841,0.3805309734513274,0.8584070796460177,0.7699115044247787,0.11504424778761062,0.7787610619469026,11.11504424778761
Moses Brown,5.263803680981595,0.15337423312883436,4.914110429447852,0.3312883435582822,0.5460122699386503,0.6319018404907976,0.0,1.9631901840490797,11.717791411042946
